# NEW LOG
# format=2.0.0CzechRad
# deadtime=on
$CZRA1,0159,2024-04-21T05:23:36Z,30,2,33031,A,5003.6860,N,01418.6177,E,336.97,A,14,80*1C
$CZRA1,0159,2024-04-21T05:23:41Z,36,6,33037,A,5003.7056,N,01418.6056,E,337.09,A,14,82*12
$CZRA1,0159,2024-04-21T05:23:46Z,37,3,33040,A,5003.7075,N,01418.6045,E,338.11,A,15,78*10
$CZRA1,0159,2024-04-21T05:23:51Z,36,2,33042,A,5003.7075,N,01418.6046,E,338.56,A,13,84*11
$CZRA1,0159,2024-04-21T05:23:56Z,32,3,33045,A,5003.7080,N,01418.6045,E,339.07,A,12,87*1A
$CZRA1,0159,2024-04-21T05:24:01Z,30,0,33045,A,5003.7192,N,01418.6057,E,338.49,A,16,76*1E
$CZRA1,0159,2024-04-21T05:24:06Z,31,2,33047,A,5003.7300,N,01418.6437,E,336.89,A,15,77*13
$CZRA1,0159,2024-04-21T05:24:11Z,36,5,33052,A,5003.7412,N,01418.6949,E,335.19,A,14,131*29
$CZRA1,0159,2024-04-21T05:24:16Z,35,2,33054,A,5003.7520,N,01418.7440,E,334.21,A,15,116*27
$CZRA1,0159,2024-04-21T05:24:21Z,36,5,33059,A,5003.7607,N,01418.7838,E,333.41,A,16,82*11
$CZRA1,0159,2024-04-21T05:24:26Z,38,4,33063,A,5003.7705,N,01418.8245,E,332.42,A,15,114*23
$CZRA1,0159,2024-04-21T05:24:31Z,38,4,33067,A,5003.7832,N,01418.8702,E,331.21,A,15,129*24
$CZRA1,0159,2024-04-21T05:24:36Z,39,3,33070,A,5003.8018,N,01418.9164,E,329.04,A,15,129*25
$CZRA1,0159,2024-04-21T05:24:41Z,35,2,33072,A,5003.8223,N,01418.9581,E,326.98,A,15,129*25
$CZRA1,0159,2024-04-21T05:24:46Z,34,2,33074,A,5003.8433,N,01418.9984,E,324.33,A,17,81*19
$CZRA1,0159,2024-04-21T05:24:51Z,35,3,33077,A,5003.8652,N,01419.0448,E,320.52,A,17,81*1F
$CZRA1,0159,2024-04-21T05:24:56Z,36,4,33081,A,5003.8843,N,01419.0989,E,317.33,A,17,81*18
$CZRA1,0159,2024-04-21T05:25:01Z,42,6,33087,A,5003.8965,N,01419.1572,E,314.27,A,17,81*16
$CZRA1,0159,2024-04-21T05:25:06Z,42,2,33089,A,5003.9038,N,01419.2195,E,311.6,A,17,81*23
$CZRA1,0159,2024-04-21T05:25:11Z,42,5,33094,A,5003.9053,N,01419.2815,E,309.58,A,17,81*10
$CZRA1,0159,2024-04-21T05:25:16Z,42,2,33096,A,5003.9053,N,01419.3467,E,307.06,A,16,84*1B
$CZRA1,0159,2024-04-21T05:25:21Z,38,1,33097,A,5003.9082,N,01419.4110,E,305.2,A,16,84*28
$CZRA1,0159,2024-04-21T05:25:26Z,38,4,33101,A,5003.9199,N,01419.4733,E,302.56,A,16,84*1E
$CZRA1,0159,2024-04-21T05:25:31Z,39,5,33106,A,5003.9390,N,01419.5284,E,299.83,A,16,84*17
$CZRA1,0159,2024-04-21T05:25:36Z,38,2,33108,A,5003.9624,N,01419.5776,E,296.89,A,16,84*1F
$CZRA1,0159,2024-04-21T05:25:41Z,40,4,33112,A,5003.9873,N,01419.6283,E,292.91,A,16,85*11
$CZRA1,0159,2024-04-21T05:25:46Z,39,1,33113,A,5004.0005,N,01419.6881,E,288.5,A,14,127*1E
$CZRA1,0159,2024-04-21T05:25:51Z,40,4,33117,A,5004.0098,N,01419.7507,E,285.72,A,15,108*20
$CZRA1,0159,2024-04-21T05:25:56Z,38,2,33119,A,5004.0278,N,01419.8077,E,284.83,A,15,108*2E
$CZRA1,0159,2024-04-21T05:26:01Z,35,3,33122,A,5004.0415,N,01419.8658,E,283.92,A,16,107*26
$CZRA1,0159,2024-04-21T05:26:06Z,36,3,33125,A,5004.0479,N,01419.9279,E,282.05,A,16,107*26
$CZRA1,0159,2024-04-21T05:26:11Z,37,6,33131,A,5004.0503,N,01419.9890,E,280.38,A,16,107*2C
$CZRA1,0159,2024-04-21T05:26:16Z,36,1,33132,A,5004.0522,N,01420.0525,E,278.97,A,17,89*19
$CZRA1,0159,2024-04-21T05:26:21Z,38,3,33135,A,5004.0542,N,01420.1157,E,278.24,A,17,89*18
$CZRA1,0159,2024-04-21T05:26:26Z,37,3,33138,A,5004.0571,N,01420.1750,E,277.12,A,17,92*1C
$CZRA1,0159,2024-04-21T05:26:31Z,36,4,33142,A,5004.0596,N,01420.2310,E,275.53,A,18,89*19
$CZRA1,0159,2024-04-21T05:26:36Z,36,2,33144,A,5004.0620,N,01420.2858,E,274.04,A,18,89*14
$CZRA1,0159,2024-04-21T05:26:41Z,35,3,33147,A,5004.0640,N,01420.3414,E,272.68,A,18,89*1A
$CZRA1,0159,2024-04-21T05:26:46Z,35,1,33148,A,5004.0659,N,01420.3938,E,272.04,A,17,92*14
$CZRA1,0159,2024-04-21T05:26:51Z,31,0,33148,A,5004.0674,N,01420.4447,E,271.57,A,17,92*1F
$CZRA1,0159,2024-04-21T05:26:56Z,31,2,33150,A,5004.0688,N,01420.4969,E,271.35,A,17,89*1F
$CZRA1,0159,2024-04-21T05:27:01Z,31,3,33153,A,5004.0708,N,01420.5485,E,270.67,A,17,88*1E
$CZRA1,0159,2024-04-21T05:27:06Z,31,3,33156,A,5004.0728,N,01420.6014,E,270.21,A,17,86*1D
$CZRA1,0159,2024-04-21T05:27:11Z,27,2,33158,A,5004.0742,N,01420.6570,E,269.67,A,18,85*1E
$CZRA1,0159,2024-04-21T05:27:16Z,28,2,33160,A,5004.0762,N,01420.7145,E,268.73,A,19,83*1F
$CZRA1,0159,2024-04-21T05:27:21Z,30,5,33165,A,5004.0776,N,01420.7716,E,267.38,A,20,68*1A
$CZRA1,0159,2024-04-21T05:27:26Z,29,2,33167,A,5004.0801,N,01420.8300,E,264.77,A,20,68*1B
$CZRA1,0159,2024-04-21T05:27:31Z,28,3,33170,A,5004.0830,N,01420.8900,E,261.83,A,20,68*1D
$CZRA1,0159,2024-04-21T05:27:36Z,32,6,33176,A,5004.0845,N,01420.9503,E,258.73,A,19,83*14
$CZRA1,0159,2024-04-21T05:27:41Z,30,1,33177,A,5004.0864,N,01421.0131,E,255.32,A,19,83*16
$CZRA1,0159,2024-04-21T05:27:46Z,33,4,33181,A,5004.0884,N,01421.0773,E,253.79,A,20,83*13
$CZRA1,0159,2024-04-21T05:27:51Z,37,4,33185,A,5004.0908,N,01421.1403,E,253.5,A,21,82*2E
$CZRA1,0159,2024-04-21T05:27:56Z,37,2,33187,A,5004.0981,N,01421.1982,E,253.04,A,20,95*1E
$CZRA1,0159,2024-04-21T05:28:01Z,37,3,33190,A,5004.1084,N,01421.2555,E,252.31,A,21,70*11
$CZRA1,0159,2024-04-21T05:28:06Z,35,1,33191,A,5004.1206,N,01421.3142,E,251.64,A,21,70*1F
$CZRA1,0159,2024-04-21T05:28:11Z,36,3,33194,A,5004.1338,N,01421.3827,E,248.72,A,21,70*14
$CZRA1,0159,2024-04-21T05:28:16Z,35,1,33195,A,5004.1470,N,01421.4539,E,245.81,A,22,63*1D
$CZRA1,0159,2024-04-21T05:28:21Z,30,0,33195,A,5004.1597,N,01421.5242,E,243.25,A,22,63*17
$CZRA1,0159,2024-04-21T05:28:26Z,31,3,33198,A,5004.1670,N,01421.5953,E,241.17,A,21,75*19
$CZRA1,0159,2024-04-21T05:28:31Z,29,1,33199,A,5004.1694,N,01421.6597,E,239.67,A,21,75*10
$CZRA1,0159,2024-04-21T05:28:36Z,27,4,33203,A,5004.1704,N,01421.7180,E,238.63,A,21,75*12
$CZRA1,0159,2024-04-21T05:28:41Z,28,2,33205,A,5004.1709,N,01421.7839,E,237.78,A,21,75*1E
$CZRA1,0159,2024-04-21T05:28:46Z,29,5,33210,A,5004.1733,N,01421.8551,E,237.16,A,21,75*16
$CZRA1,0159,2024-04-21T05:28:51Z,28,3,33213,A,5004.1787,N,01421.9287,E,236.05,A,21,94*1A
$CZRA1,0159,2024-04-21T05:28:56Z,27,1,33214,A,5004.1860,N,01422.0024,E,233.43,A,20,94*16
$CZRA1,0159,2024-04-21T05:29:01Z,29,5,33219,A,5004.1909,N,01422.0642,E,231.42,A,21,69*1A
$CZRA1,0159,2024-04-21T05:29:06Z,31,3,33222,A,5004.1943,N,01422.1174,E,230.17,A,20,94*15
$CZRA1,0159,2024-04-21T05:29:11Z,31,3,33225,A,5004.1934,N,01422.1528,E,230.4,A,22,63*21
$CZRA1,0159,2024-04-21T05:29:16Z,33,3,33228,A,5004.1743,N,01422.1573,E,231.51,A,21,65*1D
$CZRA1,0159,2024-04-21T05:29:21Z,36,3,33231,A,5004.1519,N,01422.1565,E,233.39,A,19,72*1F
$CZRA1,0159,2024-04-21T05:29:26Z,39,6,33237,A,5004.1343,N,01422.1379,E,239.18,A,14,118*2F
$CZRA1,0159,2024-04-21T05:29:31Z,39,1,33238,A,5004.1323,N,01422.0997,E,241.79,A,18,80*18
$CZRA1,0159,2024-04-21T05:29:36Z,38,3,33241,A,5004.1250,N,01422.0637,E,244.48,A,19,95*10
$CZRA1,0159,2024-04-21T05:29:41Z,41,5,33246,A,5004.1113,N,01422.0321,E,247.17,A,21,75*15
$CZRA1,0159,2024-04-21T05:29:46Z,43,7,33253,A,5004.1064,N,01421.9930,E,250.41,A,21,76*11
$CZRA1,0159,2024-04-21T05:29:51Z,42,2,33255,A,5004.1040,N,01421.9529,E,252.49,A,19,77*17
$CZRA1,0159,2024-04-21T05:29:56Z,44,3,33258,A,5004.1011,N,01421.9120,E,253.98,A,21,76*14
$CZRA1,0159,2024-04-21T05:30:01Z,43,4,33262,A,5004.0972,N,01421.8683,E,257.67,A,19,81*12
$CZRA1,0159,2024-04-21T05:30:06Z,42,2,33264,A,5004.0898,N,01421.8219,E,260.52,A,22,63*10
$CZRA1,0159,2024-04-21T05:30:11Z,44,5,33269,A,5004.0815,N,01421.7761,E,263.76,A,22,63*1F
$CZRA1,0159,2024-04-21T05:30:16Z,43,2,33271,A,5004.0674,N,01421.7356,E,268.95,A,21,76*19
$CZRA1,0159,2024-04-21T05:30:21Z,43,3,33274,A,5004.0425,N,01421.7196,E,275.1,A,21,76*20
$CZRA1,0159,2024-04-21T05:30:26Z,43,6,33280,A,5004.0225,N,01421.7472,E,278.71,A,21,64*19
$CZRA1,0159,2024-04-21T05:30:31Z,42,0,33280,A,5004.0166,N,01421.7928,E,280.67,A,17,82*13
$CZRA1,0159,2024-04-21T05:30:36Z,42,3,33283,A,5004.0117,N,01421.8396,E,283.03,A,18,79*18
$CZRA1,0159,2024-04-21T05:30:41Z,41,4,33287,A,5004.0063,N,01421.8871,E,283.98,A,20,65*1C
$CZRA1,0159,2024-04-21T05:30:46Z,35,1,33288,A,5003.9971,N,01421.9291,E,286.21,A,19,77*1D
$CZRA1,0159,2024-04-21T05:30:51Z,38,5,33293,A,5003.9712,N,01421.9414,E,288.67,A,21,64*1D
$CZRA1,0159,2024-04-21T05:30:56Z,36,1,33294,A,5003.9502,N,01421.9158,E,292.46,A,22,63*15
$CZRA1,0159,2024-04-21T05:31:01Z,37,5,33299,A,5003.9375,N,01421.8751,E,295.79,A,22,63*1D
$CZRA1,0159,2024-04-21T05:31:06Z,41,6,33305,A,5003.9326,N,01421.8324,E,298.2,A,21,69*24
$CZRA1,0159,2024-04-21T05:31:11Z,39,3,33308,A,5003.9326,N,01421.7853,E,298.78,A,21,69*1C
$CZRA1,0159,2024-04-21T05:31:16Z,41,4,33312,A,5003.9316,N,01421.7346,E,298.35,A,22,72*14
$CZRA1,0159,2024-04-21T05:31:21Z,43,5,33317,A,5003.9272,N,01421.6827,E,299.26,A,23,61*18
$CZRA1,0159,2024-04-21T05:31:26Z,40,3,33320,A,5003.9175,N,01421.6318,E,301.27,A,20,75*1A
$CZRA1,0159,2024-04-21T05:31:31Z,45,5,33325,A,5003.9067,N,01421.5835,E,303.48,A,21,73*13
$CZRA1,0159,2024-04-21T05:31:36Z,43,1,33326,A,5003.8965,N,01421.5385,E,305.43,A,21,73*12
$CZRA1,0159,2024-04-21T05:31:41Z,41,2,33328,A,5003.8779,N,01421.5021,E,309.45,A,20,86*12
$CZRA1,0159,2024-04-21T05:31:46Z,43,3,33331,A,5003.8496,N,01421.4973,E,313.29,A,20,74*1F
$CZRA1,0159,2024-04-21T05:31:51Z,41,3,33334,A,5003.8247,N,01421.5189,E,317.62,A,20,74*13
$CZRA1,0159,2024-04-21T05:31:56Z,42,2,33336,A,5003.8047,N,01421.5409,E,320.5,A,20,79*23
$CZRA1,0159,2024-04-21T05:32:01Z,40,3,33339,A,5003.8018,N,01421.5829,E,320.89,A,21,65*12
$CZRA1,0159,2024-04-21T05:32:06Z,37,3,33342,A,5003.8018,N,01421.6329,E,321.96,A,19,66*16
$CZRA1,0159,2024-04-21T05:32:11Z,34,0,33342,A,5003.8066,N,01421.6755,E,319.79,A,17,69*1D
$CZRA1,0159,2024-04-21T05:32:16Z,32,2,33344,A,5003.8228,N,01421.7119,E,317.05,A,17,69*1A
$CZRA1,0159,2024-04-21T05:32:21Z,28,1,33345,A,5003.8369,N,01421.7446,E,316.8,A,16,73*2A
$CZRA1,0159,2024-04-21T05:32:26Z,30,5,33350,A,5003.8486,N,01421.7754,E,312.24,A,18,66*12
$CZRA1,0159,2024-04-21T05:32:31Z,27,2,33352,A,5003.8506,N,01421.8135,E,308.22,A,19,65*1F
$CZRA1,0159,2024-04-21T05:32:36Z,30,4,33356,A,5003.8403,N,01421.8453,E,307.35,A,19,67*16
